,CM_M_CM_M_01_Breast,CM_M_CM_M_02_Breast,CR_M_CR_M_01_Breast,CR_M_CR_M_02_Breast,H_M_H_M_01_Breast,H_M_H_M_02_Breast
605,1.53220672003,1.57549721582,1.51562525751,2.55420789573,1.67699672726,1.46319451786
606,1.54696337934,1.57992137675,1.47597093487,2.52238805062,1.63243811701,1.47160969721
607,1.56338285442,1.5891714506,1.44500742689,2.48931438033,1.60390053274,1.48423063142
608,1.57851973389,1.59565642988,1.4150534001,2.45751788119,1.57656307889,1.49566791504
609,1.59747698262,1.60533456108,1.38800109399,2.43537046848,1.55769817586,1.5093832986
610,1.61958532914,1.61139497651,1.36096830223,2.40910337654,1.55133876233,1.522620655
611,1.63926997565,1.62042261204,1.33222787422,2.38527453466,1.5475147238,1.54638354124
612,1.6597718032,1.63083445603,1.30486718983,2.37137769974,1.53628499107,1.56920303518
613,1.68566077903,1.64587994427,1.28691014216,2.36255662636,1.53084359617,1.59155233993
614,1.71173230036,1.66018586947,1.27273114614,2.35341354406,1.52784941354,1.61575015452
615,1.7352412969,1.67611497148,1.25458366074,2.3456468422,1.53684387189,1.63497266453
616,1.75570231717,1.68828527,1.23847970576,2.32914183328,1.55016489963,1.66539560443
617,1.77764157625,1.70592765497,1.22308637034,2.3221852429,1.55953159514,1.69554193487
618,1.80537356388,1.72140443269,1.21142333031,2.32385078496,1.57961224946,1.72279596603
619,1.8311335039,1.73665723992,1.20156894129,2.32066329823,1.59222794695,1.74885967931
620,1.8566312087,1.75085932762,1.18760269173,2.32349836854,1.6087528431,1.77511439472
621,1.87906437553,1.76997043076,1.17686348709,2.32789490879,1.62988771634,1.80542641753
622,1.91036267495,1.78588665449,1.17546969056,2.32552174939,1.64936412434,1.83808366803
623,1.93440754674,1.80839083141,1.16933158016,2.33240845084,1.6725921445,1.86881919639
624,1.95942396377,1.83299775208,1.16501504904,2.33890436384,1.69062139221,1.89699336282
625,1.98912908078,1.85517960047,1.16280097072,2.34525170119,1.70894433696,1.92641211501
626,2.01646673884,1.87748667772,1.15910417351,2.34960611582,1.73560800065,1.95909413134
627,2.04620592337,1.89333737405,1.15583177633,2.35976685401,1.76826607111,1.99306835687
628,2.0775634684,1.91859569159,1.15593366142,2.3740606453,1.79547895512,2.02374297822
629,2.10361062036,1.93565027667,1.15310142623,2.38586373462,1.83195434717,2.0627019328
630,2.13349251633,1.95525835302,1.15855435081,2.39605346863,1.85597112135,2.09196241639
631,2.16300258147,1.97391680981,1.16103407359,2.40710658141,1.88750721938,2.12545698407
632,2.19567037813,1.99152818263,1.1635840619,2.42282271619,1.91804271137,2.15035884791
633,2.22575062265,2.00724689837,1.16561186862,2.43972670617,1.95059080484,2.17859877229
634,2.26429835411,2.02860903179,1.17330871416,2.45966973885,1.98951999883,2.2171643913
635,2.29578713523,2.05304470413,1.18135130988,2.48186785999,2.02410308069,2.25338070468
636,2.33098704034,2.073138899,1.18521339103,2.49945170046,2.05701751237,2.28547596437
637,2.35985752781,2.09899913981,1.19653504232,2.5181225169,2.09678104874,2.31945886961
638,2.39298171983,2.12103607955,1.20497592205,2.53483800156,2.13040201246,2.34809206406
639,2.41965882594,2.15685150839,1.21260121583,2.55824526551,2.17179680074,2.37953679468
640,2.44854118533,2.17520209828,1.21991313281,2.58169454178,2.21688222478,2.41878860757
641,2.48277040618,2.20722643017,1.22851592856,2.60425970199,2.24960102481,2.45839543257
642,2.51119997748,2.23004749246,1.23689297889,2.62539419748,2.29441702696,2.49102613116
643,2.53966947289,2.25229792845,1.249342725,2.64831666465,2.33070213828,2.5093709647
644,2.56553967885,2.27234839424,1.25928138903,2.6727630009,2.36762677936,2.54728229688
645,2.59423326134,2.2951850402,1.27312146812,2.69816674639,2.41161504185,2.58498481441
646,2.62521715641,2.31664407323,1.28710692251,2.72170467793,2.45217723805,2.61161004085
647,2.65295886062,2.33930797467,1.29796594287,2.74477106438,2.49013455566,2.64459724145
648,2.68026560158,2.36977396546,1.30723152571,2.76683452054,2.53526867859,2.68474005828
649,2.71008810842,2.39661077459,1.32019776297,2.79584295132,2.58411200267,2.726123961
650,2.74738076009,2.42220300665,1.32518008871,2.82126344903,2.62082430568,2.75561880738
651,2.77506802366,2.45322748776,1.33662461555,2.85052606343,2.65698934006,2.7932891961
652,2.79996063101,2.47806865731,1.34751955826,2.88205994485,2.69589210619,2.83497173263
653,2.82474046836,2.50150081717,1.3583152923,2.91305657347,2.74257060815,2.86656750386
654,2.85230129765,2.52643160548,1.36857116798,2.94151077347,2.77921756181,2.9021613561
655,2.88105619152,2.54808766453,1.38145192567,2.97115214704,2.82907905387,2.93777314599
656,2.9024934935,2.57228878034,1.39491704455,2.99312357623,2.87363395777,2.96751480919
657,2.92613644932,2.60002030891,1.4107855131,3.01931793623,2.92126124109,3.00190712523
658,2.9596887378,2.62119117647,1.42309289359,3.04556449351,2.96163650611,3.03383769634
659,2.99407200009,2.6468152242,1.43205076153,3.07670038058,2.99812108991,3.06365696951
660,3.02287645492,2.66809758455,1.44639851244,3.09986019808,3.03488357585,3.09729261073
661,3.04667039076,2.69583910657,1.45998678126,3.13051813144,3.07555423372,3.1297544082
662,3.07147366664,2.72493856309,1.47346813687,3.16167246747,3.11830269596,3.16390903269
663,3.10098502016,2.75012966469,1.49207418419,3.19011716905,3.16321410765,3.19527390557
664,3.13644020234,2.77172219523,1.50343467334,3.22072030928,3.19952047418,3.23016395815
665,3.1641331626,2.79333189309,1.52092705286,3.24850767356,3.23611979628,3.27012446798
666,3.18622816092,2.8168762574,1.53185504233,3.27643537138,3.27449816054,3.30417263024
667,3.2147070106,2.84233407593,1.54400681822,3.30484932069,3.31414459781,3.33613283473
668,3.24868256737,2.86561970345,1.55489395231,3.33359972129,3.34921081674,3.37301992638
669,3.27735859869,2.8898110498,1.56810146861,3.3635689587,3.38768327407,3.40702439731
670,3.29895392694,2.91590473534,1.58277946235,3.39214814556,3.42419171116,3.43760335778
671,3.32270635416,2.93954145151,1.59597954002,3.42225745208,3.46169366211,3.47080829471
672,3.35186245642,2.96354006352,1.60803068451,3.45024358738,3.49753180276,3.50667855373
673,3.38000300381,2.99093409172,1.62072611326,3.47838964123,3.54012260815,3.54202391118
674,3.40915565079,3.01622874829,1.63375221697,3.50909948148,3.58279492182,3.57330245909
675,3.43834407289,3.04132378877,1.64571640128,3.53817484814,3.62469678205,3.60224569533
676,3.46802540213,3.06735314886,1.66357311871,3.56076739885,3.65358416111,3.63247906689
677,3.49768901398,3.09047286862,1.67766529203,3.59194319696,3.68379108514,3.65934775334
678,3.52721167555,3.1073144595,1.69168960232,3.62303960881,3.71216315645,3.68152967379
679,3.54564794926,3.12990602534,1.70837019157,3.65642701612,3.75278272162,3.70941877342
680,3.57330903862,3.15225175323,1.72000804627,3.6817841455,3.78941581871,3.73585170954
681,3.597854591,3.17473045346,1.73253519501,3.70911745743,3.82452390751,3.77076000288
682,3.62104841166,3.20399316755,1.74841347208,3.73904432494,3.86781162537,3.79712206176
683,3.64463987263,3.22813550965,1.77160750281,3.76973785956,3.90368534112,3.82616287977
684,3.67478610154,3.25030205851,1.78327616973,3.79766193458,3.93738574623,3.85585977461
685,3.7088459701,3.27167327142,1.79495736608,3.82483325263,3.97220195759,3.8842250413
686,3.74064456229,3.29549685744,1.80585322431,3.85510442745,4.00504516559,3.91005030973
687,3.77097437705,3.32415729877,1.82011289363,3.89132644337,4.03966052914,3.93601061872
688,3.80011626381,3.35134093792,1.83404474354,3.92363779554,4.07451170838,3.96303788667
689,3.82869706009,3.38159759575,1.84620364701,3.95563178532,4.10391254794,3.99251261135
690,3.84928537506,3.41018480022,1.85564759924,3.98779213091,4.13627956607,4.02510916589
691,3.86648911291,3.43819585249,1.86815100511,4.01525943796,4.16922819352,4.05275596872
692,3.88767805622,3.4577434348,1.88046098673,4.05029824319,4.19946070822,4.08298247203
693,3.91606923645,3.48378243655,1.89161424389,4.08737646779,4.23108312864,4.11655638421
694,3.94143484334,3.50955412531,1.90476371918,4.12072919114,4.26067835819,4.15002608693
695,3.96699103028,3.53269046312,1.91542352803,4.14898244344,4.29316800682,4.17866243059
696,3.99135963548,3.54976846326,1.93201213091,4.18199030199,4.32378915664,4.20918598226
697,4.01777916017,3.57037161016,1.94369772451,4.2089237318,4.35021658072,4.23735677452
698,4.04039536679,3.59502296882,1.95849986878,4.23771163207,4.38485605616,4.25937540056
699,4.06352197321,3.62086290776,1.96766560063,4.26839597989,4.42168601066,4.29067875359
700,4.08682233631,3.64478945868,1.97999865877,4.30767899612,4.45704145064,4.32107877808
